,system,target,server,fastbest,small,replication,time_compress,size_compress
283,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,3,535.7,260293182
284,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,4,548.03,260293182
285,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,5,551.742,260293182
286,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,6,548.314,260293182
287,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,7,545.363,260293182
288,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,8,549.4580000000002,260293182
289,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,0,9,541.149,260293182
290,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,0,519.37,279931654
291,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,1,481.72,279931654
292,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,2,482.084,279931654
293,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,3,481.081,279931654
294,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,4,481.496,279931654
295,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,5,485.383,279931654
296,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,6,455.535,279931654
297,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,7,476.067,279931654
298,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,8,497.236,279931654
299,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,6,1,9,480.177,279931654
300,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,0,706.446,257872477
301,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,1,551.1030000000002,257872477
302,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,2,551.547,257872477
303,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,3,550.1659999999998,257872477
304,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,4,547.17,257872477
305,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,5,546.6080000000002,257872477
306,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,6,545.9590000000002,257872477
307,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,7,552.92,257872477
308,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,8,548.1519999999998,257872477
309,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,0,9,560.499,257872477
310,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,0,490.184,279931654
311,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,1,486.193,279931654
312,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,2,489.692,279931654
313,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,3,489.201,279931654
314,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,4,489.484,279931654
315,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,5,490.87,279931654
316,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,6,511.627,279931654
317,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,7,491.717,279931654
318,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,8,490.462,279931654
319,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,7,1,9,487.979,279931654
320,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,0,572.061,255768146
321,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,1,572.227,255768146
322,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,2,562.425,255768146
323,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,3,556.568,255768146
324,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,4,560.606,255768146
325,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,5,553.339,255768146
326,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,6,544.712,255768146
327,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,7,564.766,255768146
328,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,8,545.95,255768146
329,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,0,9,624.211,255768146
330,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,0,476.125,279931654
331,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,1,475.92800000000005,279931654
332,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,2,479.333,279931654
333,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,3,477.205,279931654
334,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,4,470.402,279931654
335,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,5,481.219,279931654
336,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,6,494.554,279931654
337,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,7,475.43300000000005,279931654
338,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,8,476.405,279931654
339,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,8,1,9,476.367,279931654
340,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,0,564.309,253977891
341,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,1,551.351,253977891
342,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,2,560.139,253977891
343,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,3,544.395,253977891
344,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,4,575.749,253977891
345,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,5,561.19,253977891
346,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,6,567.806,253977891
347,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,7,553.124,253977891
348,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,8,560.173,253977891
349,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,0,9,558.567,253977891
350,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,0,538.614,279931654
351,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,1,480.844,279931654
352,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,2,480.515,279931654
353,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,3,478.721,279931654
354,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,4,480.416,279931654
355,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,5,481.5630000000001,279931654
356,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,6,482.806,279931654
357,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,7,480.702,279931654
358,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,8,475.218,279931654
359,bzip2,benchmark/targets/text/enwik9_10,BasicA0-westus2,9,1,9,474.815,279931654
360,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,0,308.51,295663934
361,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,1,282.171,295663934
362,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,2,282.832,295663934
363,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,3,280.599,295663934
364,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,4,281.14,295663934
365,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,5,280.964,295663934
366,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,6,280.63,295663934
367,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,7,280.302,295663934
368,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,8,280.57,295663934
369,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,0,9,282.187,295663934
370,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,0,286.372,295663934
371,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,1,288.837,295663934
372,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,2,287.057,295663934
373,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,3,282.803,295663934
374,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,4,281.713,295663934
375,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,5,282.384,295663934
376,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,6,289.5420000000001,295663934
377,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,7,282.444,295663934
378,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,8,284.83,295663934
379,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,1,1,9,284.331,295663934
380,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,0,289.474,279931654
381,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,1,282.689,279931654
382,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,2,282.103,279931654
383,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,3,279.101,279931654
384,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,4,279.46,279931654
385,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,5,280.312,279931654
386,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,6,280.493,279931654
387,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,7,279.084,279931654
388,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,8,279.517,279931654
389,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,0,9,278.91900000000004,279931654
390,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,0,280.92400000000004,279931654
391,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,1,282.094,279931654
392,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,2,280.252,279931654
393,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,3,280.072,279931654
394,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,4,279.316,279931654
395,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,5,278.80400000000003,279931654
396,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,6,279.83,279931654
397,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,7,297.811,279931654
398,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,8,281.975,279931654
399,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,2,1,9,279.599,279931654
400,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,0,317.296,272067783
401,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,1,293.314,272067783
402,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,2,293.823,272067783
403,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,3,286.152,272067783
404,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,4,288.023,272067783
405,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,5,285.737,272067783
406,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,6,285.431,272067783
407,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,7,286.696,272067783
408,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,8,285.6020000000001,272067783
409,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,0,9,285.6140000000001,272067783
410,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,0,279.873,279931654
411,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,1,282.137,279931654
412,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,2,280.084,279931654
413,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,3,279.539,279931654
414,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,4,280.505,279931654
415,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,5,279.499,279931654
416,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,6,279.387,279931654
417,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,7,293.079,279931654
418,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,8,279.255,279931654
419,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,3,1,9,279.087,279931654
420,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,0,297.742,266988881
421,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,1,295.598,266988881
422,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,2,292.455,266988881
423,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,3,292.339,266988881
424,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,4,293.402,266988881
425,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,5,293.443,266988881
426,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,6,297.935,266988881
427,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,7,294.736,266988881
428,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,8,291.673,266988881
429,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,0,9,293.436,266988881
430,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,0,294.916,279931654
431,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,1,283.204,279931654
432,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,2,280.113,279931654
433,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,3,280.124,279931654
434,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,4,278.56,279931654
435,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,5,279.122,279931654
436,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,6,279.79,279931654
437,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,7,278.922,279931654
438,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,8,279.27,279931654
439,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,4,1,9,279.053,279931654
440,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,0,331.481,263222994
441,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,1,306.441,263222994
442,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,2,304.427,263222994
443,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,3,297.0490000000001,263222994
444,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,4,302.595,263222994
445,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,5,303.9,263222994
446,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,6,312.7290000000001,263222994
447,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,7,298.973,263222994
448,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,8,300.629,263222994
449,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,0,9,299.887,263222994
450,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,0,361.99300000000005,279931654
451,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,1,281.882,279931654
452,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,2,280.465,279931654
453,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,3,279.666,279931654
454,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,4,281.062,279931654
455,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,5,280.001,279931654
456,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,6,283.217,279931654
457,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,7,281.201,279931654
458,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,8,281.096,279931654
459,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,5,1,9,279.816,279931654
460,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,0,319.507,260293182
461,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,1,310.305,260293182
462,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,2,311.015,260293182
463,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,3,308.231,260293182
464,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,4,310.552,260293182
465,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,5,309.66,260293182
466,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,6,309.256,260293182
467,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,7,311.267,260293182
468,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,8,311.426,260293182
469,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,0,9,311.956,260293182
470,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,0,305.394,279931654
471,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,1,288.134,279931654
472,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,2,281.641,279931654
473,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,3,280.914,279931654
474,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,4,279.887,279931654
475,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,5,279.176,279931654
476,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,6,296.955,279931654
477,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,7,280.382,279931654
478,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,8,279.756,279931654
479,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,6,1,9,279.717,279931654
480,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,0,316.119,257872477
481,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,1,316.505,257872477
482,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,2,319.605,257872477
483,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,3,317.909,257872477
484,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,4,316.502,257872477
485,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,5,317.027,257872477
486,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,6,316.892,257872477
487,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,7,311.642,257872477
488,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,8,316.26,257872477
489,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,0,9,314.78,257872477
490,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,0,304.302,279931654
491,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,1,285.126,279931654
492,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,2,282.685,279931654
493,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,3,279.089,279931654
494,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,4,280.199,279931654
495,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,5,278.282,279931654
496,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,6,278.707,279931654
497,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,7,281.191,279931654
498,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,8,278.094,279931654
499,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,7,1,9,279.32,279931654
500,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,0,389.218,255768146
501,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,1,329.5490000000001,255768146
502,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,2,323.451,255768146
503,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,3,325.558,255768146
504,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,4,326.282,255768146
505,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,5,326.6690000000001,255768146
506,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,6,327.668,255768146
507,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,7,324.425,255768146
508,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,8,326.696,255768146
509,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,0,9,325.198,255768146
510,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,0,293.986,279931654
511,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,1,281.036,279931654
512,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,2,279.585,279931654
513,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,3,279.243,279931654
514,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,4,278.75,279931654
515,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,5,278.903,279931654
516,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,6,278.921,279931654
517,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,7,277.963,279931654
518,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,8,280.518,279931654
519,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,8,1,9,279.045,279931654
520,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,0,332.649,253977891
521,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,1,330.696,253977891
522,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,2,330.935,253977891
523,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,3,329.566,253977891
524,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,4,333.0619999999999,253977891
525,bzip2,benchmark/targets/text/enwik9_10,BasicA1-brazilsouth,9,0,5,330.5619999999999,253977891
